,train_time,merge_time,size_param,precision,trial,space,n,q,quantile_estimate,bound_size,sketch,dataset,query_time
1871,6516188902,8057150,23.0,32,4,392,100013,0.1,0.019862,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,20415151
1872,6516188902,8057150,23.0,32,4,392,100013,0.15,0.037549,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,20415151
1873,6516188902,8057150,23.0,32,4,392,100013,0.2,0.05959,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,20415151
1874,6516188902,8057150,23.0,32,4,392,100013,0.25,0.087659,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,20415151
1875,6516188902,8057150,23.0,32,4,392,100013,0.3,0.12667799999999999,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,20415151
1876,6516188902,8057150,23.0,32,4,392,100013,0.35,0.190303,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,20415151
1877,6516188902,8057150,23.0,32,4,392,100013,0.4,0.33414499999999997,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,20415151
1878,6516188902,8057150,23.0,32,4,392,100013,0.45,1.043784,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,20415151
1879,6516188902,8057150,23.0,32,4,392,100013,0.5,3.741453,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,20415151
1880,6516188902,8057150,23.0,32,4,392,100013,0.55,7.286391,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,20415151
1881,6516188902,8057150,23.0,32,4,392,100013,0.6,11.574442,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,20415151
1882,6516188902,8057150,23.0,32,4,392,100013,0.65,16.885920000000002,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,20415151
1883,6516188902,8057150,23.0,32,4,392,100013,0.7,23.556852,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,20415151
1884,6516188902,8057150,23.0,32,4,392,100013,0.75,32.12435,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,20415151
1885,6516188902,8057150,23.0,32,4,392,100013,0.8,43.643163,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,20415151
1886,6516188902,8057150,23.0,32,4,392,100013,0.85,60.535753,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,20415151
1887,6516188902,8057150,23.0,32,4,392,100013,0.9,89.839607,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,20415151
1888,6516188902,8057150,23.0,32,4,392,100013,0.95,164.129998,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,20415151
1889,6516188902,8057150,23.0,32,4,392,100013,0.99,485.11265499999996,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,20415151
1890,2933377136,2739992,3.0,28,0,72,100013,0.01,0.000144,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2418733
1891,2933377136,2739992,3.0,28,0,72,100013,0.05,0.0028899999999999998,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2418733
1892,2933377136,2739992,3.0,28,0,72,100013,0.1,0.014227000000000002,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2418733
1893,2933377136,2739992,3.0,28,0,72,100013,0.15,0.040943,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2418733
1894,2933377136,2739992,3.0,28,0,72,100013,0.2,0.093409,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2418733
1895,2933377136,2739992,3.0,28,0,72,100013,0.25,0.18698299999999998,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2418733
1896,2933377136,2739992,3.0,28,0,72,100013,0.3,0.344298,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2418733
1897,2933377136,2739992,3.0,28,0,72,100013,0.35,0.598643,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2418733
1898,2933377136,2739992,3.0,28,0,72,100013,0.4,0.9990700000000001,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2418733
1899,2933377136,2739992,3.0,28,0,72,100013,0.45,1.618196,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2418733
1900,2933377136,2739992,3.0,28,0,72,100013,0.5,2.564409,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2418733
1901,2933377136,2739992,3.0,28,0,72,100013,0.55,4.001621,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2418733
1902,2933377136,2739992,3.0,28,0,72,100013,0.6,6.181961,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2418733
1903,2933377136,2739992,3.0,28,0,72,100013,0.65,9.502912,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2418733
1904,2933377136,2739992,3.0,28,0,72,100013,0.7,14.612654000000001,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2418733
1905,2933377136,2739992,3.0,28,0,72,100013,0.75,22.619887,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2418733
1906,2933377136,2739992,3.0,28,0,72,100013,0.8,35.557356,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2418733
1907,2933377136,2739992,3.0,28,0,72,100013,0.85,57.57102,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2418733
1908,2933377136,2739992,3.0,28,0,72,100013,0.9,98.773999,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2418733
1909,2933377136,2739992,3.0,28,0,72,100013,0.95,194.532513,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2418733
1910,2933377136,2739992,3.0,28,0,72,100013,0.99,511.155904,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2418733
1911,2893825204,2037516,3.0,28,1,72,100013,0.01,0.000144,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2740820
1912,2893825204,2037516,3.0,28,1,72,100013,0.05,0.0028899999999999998,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2740820
1913,2893825204,2037516,3.0,28,1,72,100013,0.1,0.014227000000000002,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2740820
1914,2893825204,2037516,3.0,28,1,72,100013,0.15,0.040943,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2740820
1915,2893825204,2037516,3.0,28,1,72,100013,0.2,0.093409,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2740820
1916,2893825204,2037516,3.0,28,1,72,100013,0.25,0.18698299999999998,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2740820
1917,2893825204,2037516,3.0,28,1,72,100013,0.3,0.344298,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2740820
1918,2893825204,2037516,3.0,28,1,72,100013,0.35,0.598643,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2740820
1919,2893825204,2037516,3.0,28,1,72,100013,0.4,0.9990700000000001,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2740820
1920,2893825204,2037516,3.0,28,1,72,100013,0.45,1.618196,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2740820
1921,2893825204,2037516,3.0,28,1,72,100013,0.5,2.564409,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2740820
1922,2893825204,2037516,3.0,28,1,72,100013,0.55,4.001621,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2740820
1923,2893825204,2037516,3.0,28,1,72,100013,0.6,6.181961,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2740820
1924,2893825204,2037516,3.0,28,1,72,100013,0.65,9.502912,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2740820
1925,2893825204,2037516,3.0,28,1,72,100013,0.7,14.612654000000001,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2740820
1926,2893825204,2037516,3.0,28,1,72,100013,0.75,22.619887,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2740820
1927,2893825204,2037516,3.0,28,1,72,100013,0.8,35.557356,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2740820
1928,2893825204,2037516,3.0,28,1,72,100013,0.85,57.57102,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2740820
1929,2893825204,2037516,3.0,28,1,72,100013,0.9,98.773999,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2740820
1930,2893825204,2037516,3.0,28,1,72,100013,0.95,194.532513,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2740820
1931,2893825204,2037516,3.0,28,1,72,100013,0.99,511.155903,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2740820
1932,2881452988,2068232,3.0,28,2,72,100013,0.01,0.000144,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2230930
1933,2881452988,2068232,3.0,28,2,72,100013,0.05,0.0028899999999999998,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2230930
1934,2881452988,2068232,3.0,28,2,72,100013,0.1,0.014227000000000002,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2230930
1935,2881452988,2068232,3.0,28,2,72,100013,0.15,0.040943,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2230930
1936,2881452988,2068232,3.0,28,2,72,100013,0.2,0.093409,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2230930
1937,2881452988,2068232,3.0,28,2,72,100013,0.25,0.18698299999999998,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2230930
1938,2881452988,2068232,3.0,28,2,72,100013,0.3,0.344298,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2230930
1939,2881452988,2068232,3.0,28,2,72,100013,0.35,0.598643,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2230930
1940,2881452988,2068232,3.0,28,2,72,100013,0.4,0.9990700000000001,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2230930
1941,2881452988,2068232,3.0,28,2,72,100013,0.45,1.618196,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2230930
1942,2881452988,2068232,3.0,28,2,72,100013,0.5,2.564409,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2230930
1943,2881452988,2068232,3.0,28,2,72,100013,0.55,4.001621,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2230930
1944,2881452988,2068232,3.0,28,2,72,100013,0.6,6.181961,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2230930
1945,2881452988,2068232,3.0,28,2,72,100013,0.65,9.502912,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2230930
1946,2881452988,2068232,3.0,28,2,72,100013,0.7,14.612654000000001,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2230930
1947,2881452988,2068232,3.0,28,2,72,100013,0.75,22.619887,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2230930
1948,2881452988,2068232,3.0,28,2,72,100013,0.8,35.557356,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2230930
1949,2881452988,2068232,3.0,28,2,72,100013,0.85,57.57102,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2230930
1950,2881452988,2068232,3.0,28,2,72,100013,0.9,98.773999,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2230930
1951,2881452988,2068232,3.0,28,2,72,100013,0.95,194.532513,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2230930
1952,2881452988,2068232,3.0,28,2,72,100013,0.99,511.15590199999997,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2230930
1953,2877702288,3022727,3.0,28,3,72,100013,0.01,0.000144,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2352854
1954,2877702288,3022727,3.0,28,3,72,100013,0.05,0.0028899999999999998,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2352854
1955,2877702288,3022727,3.0,28,3,72,100013,0.1,0.014227000000000002,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2352854
1956,2877702288,3022727,3.0,28,3,72,100013,0.15,0.040943,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2352854
1957,2877702288,3022727,3.0,28,3,72,100013,0.2,0.093409,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2352854
1958,2877702288,3022727,3.0,28,3,72,100013,0.25,0.18698299999999998,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2352854
1959,2877702288,3022727,3.0,28,3,72,100013,0.3,0.344298,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2352854
1960,2877702288,3022727,3.0,28,3,72,100013,0.35,0.598643,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2352854
1961,2877702288,3022727,3.0,28,3,72,100013,0.4,0.9990700000000001,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2352854
1962,2877702288,3022727,3.0,28,3,72,100013,0.45,1.618196,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2352854
1963,2877702288,3022727,3.0,28,3,72,100013,0.5,2.564409,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2352854
1964,2877702288,3022727,3.0,28,3,72,100013,0.55,4.001621,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2352854
1965,2877702288,3022727,3.0,28,3,72,100013,0.6,6.181961,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2352854
1966,2877702288,3022727,3.0,28,3,72,100013,0.65,9.502912,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2352854
1967,2877702288,3022727,3.0,28,3,72,100013,0.7,14.612654000000001,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2352854
1968,2877702288,3022727,3.0,28,3,72,100013,0.75,22.619887,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2352854
1969,2877702288,3022727,3.0,28,3,72,100013,0.8,35.557356,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2352854
1970,2877702288,3022727,3.0,28,3,72,100013,0.85,57.57102,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2352854
1971,2877702288,3022727,3.0,28,3,72,100013,0.9,98.773999,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2352854
1972,2877702288,3022727,3.0,28,3,72,100013,0.95,194.532513,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2352854
1973,2877702288,3022727,3.0,28,3,72,100013,0.99,511.155903,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2352854
1974,2923142342,3137714,3.0,28,4,72,100013,0.01,0.000144,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,3177211
1975,2923142342,3137714,3.0,28,4,72,100013,0.05,0.0028899999999999998,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,3177211
1976,2923142342,3137714,3.0,28,4,72,100013,0.1,0.014227000000000002,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,3177211
1977,2923142342,3137714,3.0,28,4,72,100013,0.15,0.040943,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,3177211
1978,2923142342,3137714,3.0,28,4,72,100013,0.2,0.093409,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,3177211
1979,2923142342,3137714,3.0,28,4,72,100013,0.25,0.18698299999999998,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,3177211
1980,2923142342,3137714,3.0,28,4,72,100013,0.3,0.344298,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,3177211
1981,2923142342,3137714,3.0,28,4,72,100013,0.35,0.598643,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,3177211
1982,2923142342,3137714,3.0,28,4,72,100013,0.4,0.9990700000000001,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,3177211
1983,2923142342,3137714,3.0,28,4,72,100013,0.45,1.618196,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,3177211
1984,2923142342,3137714,3.0,28,4,72,100013,0.5,2.564409,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,3177211
1985,2923142342,3137714,3.0,28,4,72,100013,0.55,4.001621,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,3177211
1986,2923142342,3137714,3.0,28,4,72,100013,0.6,6.181961,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,3177211
1987,2923142342,3137714,3.0,28,4,72,100013,0.65,9.502912,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,3177211
1988,2923142342,3137714,3.0,28,4,72,100013,0.7,14.612654000000001,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,3177211
1989,2923142342,3137714,3.0,28,4,72,100013,0.75,22.619887,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,3177211
1990,2923142342,3137714,3.0,28,4,72,100013,0.8,35.557356,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,3177211
1991,2923142342,3137714,3.0,28,4,72,100013,0.85,57.57102,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,3177211
1992,2923142342,3137714,3.0,28,4,72,100013,0.9,98.773999,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,3177211
1993,2923142342,3137714,3.0,28,4,72,100013,0.95,194.532513,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,3177211
1994,2923142342,3137714,3.0,28,4,72,100013,0.99,511.155904,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,3177211
1995,3644312283,3031776,7.0,28,0,136,100013,0.01,0.001047,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1600397
1996,3644312283,3031776,7.0,28,0,136,100013,0.05,0.006351,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1600397
1997,3644312283,3031776,7.0,28,0,136,100013,0.1,0.015603,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1600397
1998,3644312283,3031776,7.0,28,0,136,100013,0.15,0.029651999999999998,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1600397
1999,3644312283,3031776,7.0,28,0,136,100013,0.2,0.051775,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1600397
2000,3644312283,3031776,7.0,28,0,136,100013,0.25,0.088304,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1600397
2001,3644312283,3031776,7.0,28,0,136,100013,0.3,0.152559,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1600397
2002,3644312283,3031776,7.0,28,0,136,100013,0.35,0.275146,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1600397
2003,3644312283,3031776,7.0,28,0,136,100013,0.4,0.532083,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1600397
2004,3644312283,3031776,7.0,28,0,136,100013,0.45,1.115361,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1600397
2005,3644312283,3031776,7.0,28,0,136,100013,0.5,2.442694,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1600397
2006,3644312283,3031776,7.0,28,0,136,100013,0.55,5.115392,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1600397
2007,3644312283,3031776,7.0,28,0,136,100013,0.6,9.586952,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1600397
2008,3644312283,3031776,7.0,28,0,136,100013,0.65,16.050892,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1600397
2009,3644312283,3031776,7.0,28,0,136,100013,0.7,24.705106,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1600397
2010,3644312283,3031776,7.0,28,0,136,100013,0.75,36.016731,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1600397
2011,3644312283,3031776,7.0,28,0,136,100013,0.8,50.985302000000004,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1600397
2012,3644312283,3031776,7.0,28,0,136,100013,0.85,71.724101,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1600397
2013,3644312283,3031776,7.0,28,0,136,100013,0.9,103.368514,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1600397
2014,3644312283,3031776,7.0,28,0,136,100013,0.95,163.805598,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1600397
2015,3644312283,3031776,7.0,28,0,136,100013,0.99,340.136413,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1600397
2016,3515297956,3289484,7.0,28,1,136,100013,0.01,0.001047,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2975683
2017,3515297956,3289484,7.0,28,1,136,100013,0.05,0.006351,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2975683
2018,3515297956,3289484,7.0,28,1,136,100013,0.1,0.015603,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2975683
2019,3515297956,3289484,7.0,28,1,136,100013,0.15,0.029651999999999998,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2975683
2020,3515297956,3289484,7.0,28,1,136,100013,0.2,0.051775,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2975683
2021,3515297956,3289484,7.0,28,1,136,100013,0.25,0.088304,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2975683
2022,3515297956,3289484,7.0,28,1,136,100013,0.3,0.152559,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2975683
2023,3515297956,3289484,7.0,28,1,136,100013,0.35,0.275146,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2975683
2024,3515297956,3289484,7.0,28,1,136,100013,0.4,0.532083,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2975683
2025,3515297956,3289484,7.0,28,1,136,100013,0.45,1.115361,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2975683
2026,3515297956,3289484,7.0,28,1,136,100013,0.5,2.442694,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2975683
2027,3515297956,3289484,7.0,28,1,136,100013,0.55,5.115392,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2975683
2028,3515297956,3289484,7.0,28,1,136,100013,0.6,9.586951,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2975683
2029,3515297956,3289484,7.0,28,1,136,100013,0.65,16.050892,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2975683
2030,3515297956,3289484,7.0,28,1,136,100013,0.7,24.705106,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2975683
2031,3515297956,3289484,7.0,28,1,136,100013,0.75,36.016731,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2975683
2032,3515297956,3289484,7.0,28,1,136,100013,0.8,50.985302000000004,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2975683
2033,3515297956,3289484,7.0,28,1,136,100013,0.85,71.724101,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2975683
2034,3515297956,3289484,7.0,28,1,136,100013,0.9,103.368514,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2975683
2035,3515297956,3289484,7.0,28,1,136,100013,0.95,163.805599,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2975683
2036,3515297956,3289484,7.0,28,1,136,100013,0.99,340.136415,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,2975683
2037,3660128184,4099353,7.0,28,2,136,100013,0.01,0.001047,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1737300
2038,3660128184,4099353,7.0,28,2,136,100013,0.05,0.006351,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1737300
2039,3660128184,4099353,7.0,28,2,136,100013,0.1,0.015603,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1737300
2040,3660128184,4099353,7.0,28,2,136,100013,0.15,0.029651999999999998,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1737300
2041,3660128184,4099353,7.0,28,2,136,100013,0.2,0.051775,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1737300
2042,3660128184,4099353,7.0,28,2,136,100013,0.25,0.088304,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1737300
2043,3660128184,4099353,7.0,28,2,136,100013,0.3,0.152559,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1737300
2044,3660128184,4099353,7.0,28,2,136,100013,0.35,0.275146,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1737300
2045,3660128184,4099353,7.0,28,2,136,100013,0.4,0.532083,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1737300
2046,3660128184,4099353,7.0,28,2,136,100013,0.45,1.115361,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1737300
2047,3660128184,4099353,7.0,28,2,136,100013,0.5,2.442694,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1737300
2048,3660128184,4099353,7.0,28,2,136,100013,0.55,5.115392,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1737300
2049,3660128184,4099353,7.0,28,2,136,100013,0.6,9.586951,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1737300
2050,3660128184,4099353,7.0,28,2,136,100013,0.65,16.050891,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1737300
2051,3660128184,4099353,7.0,28,2,136,100013,0.7,24.705106,0.0,cmoments,/lfs/1/egan1/datasets/internet-mi-2013-11.csv,1737300
